1598219227,s3,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219227,s2-eth2,150488.00,6145326.00,6295814.00,6145326,150488,2030.00,4059.00,6089.00,4059,2030,0.00,0.00,0,0
1598219227,s2-eth1,6146840.00,150636.00,6297476.00,150636,6146840,4060.00,2032.00,6092.00,2032,4060,0.00,0.00,0,0
1598219227,lo,824.00,824.00,1648.00,824,824,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1598219227,s3-eth2,150414.00,6142298.00,6292712.00,6142298,150414,2029.00,4057.00,6086.00,4057,2029,0.00,0.00,0,0
1598219227,s3-eth1,6145326.00,150488.00,6295814.00,150488,6145326,4059.00,2030.00,6089.00,2030,4059,0.00,0.00,0,0
1598219227,total,18892882.00,18887316.00,37780200.00,18887316,18892882,18280.00,18279.00,36559.00,18279,18280,0.00,0.00,0,0
1598219228,s1,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598219228,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219228,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219228,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219228,s1-eth2,151330.00,6192709.00,6344039.00,6192709,151330,2045.00,4092.00,6137.00,4092,2045,0.00,0.00,0,0
1598219228,s1-eth1,6191302.00,151330.00,6342632.00,151330,6191302,4092.00,2045.00,6137.00,2045,4092,0.00,0.00,0,0
1598219228,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219228,s2-eth2,151437.00,6193774.00,6345211.00,6193774,151437,2046.00,4091.00,6137.00,4091,2046,0.00,0.00,0,0
1598219228,s2-eth1,6192709.00,151330.00,6344039.00,151330,6192709,4092.00,2045.00,6137.00,2045,4092,0.00,0.00,0,0
1598219228,lo,936.00,936.00,1872.00,936,936,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1598219228,s3-eth2,151544.00,6193774.00,6345318.00,6193774,151544,2047.00,4091.00,6138.00,4091,2047,0.00,0.00,0,0
1598219228,s3-eth1,6193774.00,151437.00,6345211.00,151437,6193774,4091.00,2046.00,6137.00,2046,4091,0.00,0.00,0,0
1598219228,total,19033032.00,19035846.00,38068880.00,19035846,19033032,18422.00,18422.00,36844.00,18422,18422,0.00,0.00,0,0
1598219229,s1,0.00,449.00,449.00,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598219229,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219229,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219229,s2,0.00,556.00,556.00,556,0,0.00,3.00,3.00,3,0,0.00,0.00,0,0
1598219229,s1-eth2,152103.00,6219961.00,6372064.00,6219961,152103,2055.00,4110.00,6165.00,4110,2055,0.00,0.00,0,0
1598219229,s1-eth1,6221475.00,152070.00,6373545.00,152070,6221475,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1598219229,s3,0.00,107.00,107.00,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219229,s2-eth2,152103.00,6219961.00,6372064.00,6219961,152103,2055.00,4110.00,6165.00,4110,2055,0.00,0.00,0,0
1598219229,s2-eth1,6221475.00,152103.00,6373578.00,152103,6221475,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1598219229,lo,1872.00,1872.00,3744.00,1872,1872,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1598219229,s3-eth2,152177.00,6221026.00,6373203.00,6221026,152177,2056.00,4109.00,6165.00,4109,2056,0.00,0.00,0,0
1598219229,s3-eth1,6219961.00,152103.00,6372064.00,152103,6219961,4110.00,2055.00,6165.00,2055,4110,0.00,0.00,0,0
1598219229,total,19121166.00,19120208.00,38241376.00,19120208,19121166,18516.00,18518.00,37034.00,18518,18516,0.00,0.00,0,0
1598219230,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219230,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219230,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219230,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219230,s1-eth2,152144.00,6224054.00,6376198.00,6224054,152144,2056.00,4111.00,6167.00,4111,2056,0.00,0.00,0,0
1598219230,s1-eth1,6224054.00,152070.00,6376124.00,152070,6224054,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1598219230,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219230,s2-eth2,152144.00,6222540.00,6374684.00,6222540,152144,2056.00,4110.00,6166.00,4110,2056,0.00,0.00,0,0
